farm_id,farm_name,region,county,crop_type,acreage,archetype,archetype_id,ffmi_score,tier,tier_classification,pillar_1_score,pillar_2_score,pillar_3_score,pillar_4_score,pillar_5_score,pillar_6_score,pillar_7_score,pillar_8_score
d31240e5-9224-515e-87ef-400f872b8fa8,Siaya Sugarcane Farm #0350,Western Kenya,Siaya,Sugarcane,2.77,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.16,0.16,0.32,0.72,0.08,0.16,0.12,0.04
b27c4b27-3566-50b9-aa29-23dffc52bede,Siaya Dairy Farm #0351,Western Kenya,Siaya,Dairy,5.65,Transitioning Agribusiness,1,11.64,3,Structured Farm,0.52,0.44,0.44,0.76,0.52,0.36,0.52,0.32
b7d2e923-d29b-5cae-897b-fbc9f0a92570,Machakos Pigeon Peas Farm #0352,Eastern Semi-Arid,Machakos,Pigeon Peas,2.69,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.16,0.24,0.24,0.48,0.28,0.24,0.12,0.0
2456c41d-f760-5871-8f0b-384b44ec680c,Nandi Dairy Farm #0353,Rift Valley,Nandi,Dairy,3.9,Transitioning Agribusiness,1,11.28,3,Structured Farm,0.56,0.32,0.44,0.64,0.48,0.52,0.52,0.28
f7f6902c-c07b-5814-b452-bd6632db19f7,Embu Macadamia Farm #0354,Central Highlands,Embu,Macadamia,10.54,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.44,0.56,0.56,0.64,0.48,0.64,0.48,0.36
6ad9f059-5d2b-52ab-b65a-994ddbd5f834,Kericho Maize Farm #0355,Rift Valley,Kericho,Maize,0.5,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.2,0.2,0.2,0.64,0.16,0.2,0.2,0.12
a3cf5eb4-488d-532f-86cc-91e8152d42b5,Machakos Sorghum Farm #0356,Eastern Semi-Arid,Machakos,Sorghum,9.94,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.48,0.2,0.68,0.8,0.56,0.6,0.48,0.28
c86a3b42-9042-5b40-a2dd-f1b3d2459727,Meru Dairy Farm #0357,Central Highlands,Meru,Dairy,4.29,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.28,0.44,0.6,0.6,0.56,0.64,0.48,0.24
ca5187e7-be88-5423-b8d5-50031df74671,Busia Cassava Farm #0358,Western Kenya,Busia,Cassava,5.75,Transitioning Agribusiness,1,12.6,3,Structured Farm,0.44,0.56,0.6,0.6,0.56,0.52,0.52,0.4
b3f120a4-b553-50f8-b6a7-9675e18d15f3,Nyeri Avocado Farm #0359,Central Highlands,Nyeri,Avocado,4.15,Informal Smallholder,0,4.56,5,Future Ready Farm,0.16,0.08,0.28,0.56,0.0,0.24,0.12,0.08
c0b57633-d80c-5c2d-817b-5b13d737862f,Kilifi Vegetables Farm #0360,Coastal Lowlands,Kilifi,Vegetables,11.04,Transitioning Agribusiness,1,12.0,3,Structured Farm,0.56,0.36,0.52,0.68,0.36,0.56,0.56,0.4
86a2eb65-4684-5ff8-95b3-9af2420413cf,Machakos Green Grams Farm #0361,Eastern Semi-Arid,Machakos,Green Grams,47.29,Commercial Market Leader,2,19.56,4,Investment Ready Farm,0.8,0.72,0.8,0.76,0.88,0.8,0.92,0.84
808de489-ce54-5afb-9986-a256a8aeccf7,Kilifi Cassava Farm #0362,Coastal Lowlands,Kilifi,Cassava,1.58,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.12,0.24,0.24,0.56,0.12,0.28,0.12,0.04
bbc7a99f-385a-51c1-8c44-ce282b44a38e,Vihiga Sugarcane Farm #0363,Western Kenya,Vihiga,Sugarcane,2.92,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.16,0.12,0.4,0.52,0.12,0.28,0.04,0.16
f9c6a9f7-6b09-5f7e-8d69-3179c0a4cbb5,Bungoma Cassava Farm #0364,Western Kenya,Bungoma,Cassava,2.64,Informal Smallholder,0,7.2,2,Emerging Agribusiness,0.2,0.28,0.16,0.56,0.2,0.6,0.2,0.2
c5702e9c-f86a-503f-a20d-1b0341ffbf97,Kilifi Cashew Farm #0365,Coastal Lowlands,Kilifi,Cashew,5.7,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.24,0.36,0.6,0.64,0.48,0.56,0.6,0.36
17ab2bf9-6d6b-53dd-a2f7-1f85017b81cf,Kitui Livestock Farm #0366,Eastern Semi-Arid,Kitui,Livestock,2.65,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.32,0.2,0.2,0.52,0.16,0.12,0.28,0.08
dfa8dbe2-ddf5-5429-8665-5f47cb550c72,Nyeri Dairy Farm #0367,Central Highlands,Nyeri,Dairy,2.41,Transitioning Agribusiness,1,11.4,3,Structured Farm,0.48,0.6,0.64,0.56,0.4,0.44,0.44,0.24
8d8574d5-e92b-58c4-8cd4-5f95b808bb27,Vihiga Horticulture Farm #0368,Western Kenya,Vihiga,Horticulture,3.3,Transitioning Agribusiness,1,11.88,3,Structured Farm,0.4,0.52,0.6,0.48,0.44,0.68,0.48,0.36
ba9c8969-c9c5-5e17-b8ec-8283e1570dd4,Makueni Mangoes Farm #0369,Eastern Semi-Arid,Makueni,Mangoes,2.62,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.16,0.28,0.32,0.56,0.04,0.4,0.16,0.12
14a96803-0ad2-5a00-8e72-019fc007c20a,Bungoma Sugarcane Farm #0370,Western Kenya,Bungoma,Sugarcane,29.49,Commercial Market Leader,2,21.0,5,Future Ready Farm,1.0,0.88,0.96,0.88,0.92,0.84,0.92,0.6
c2d92820-ed1b-50da-94d2-43e25735ccc5,Lamu Vegetables Farm #0371,Coastal Lowlands,Lamu,Vegetables,8.3,Transitioning Agribusiness,1,10.8,3,Structured Farm,0.2,0.44,0.44,0.64,0.56,0.4,0.52,0.4
f15fdca7-0c21-550d-9017-fff69a882e10,Kitui Pigeon Peas Farm #0372,Eastern Semi-Arid,Kitui,Pigeon Peas,2.46,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.04,0.28,0.28,0.52,0.2,0.2,0.16,0.04
8e0a05c9-6faf-51d2-8e48-afc21b6d197e,Kwale Coconut Farm #0373,Coastal Lowlands,Kwale,Coconut,1.03,Informal Smallholder,0,5.88,2,Emerging Agribusiness,0.04,0.24,0.2,0.72,0.28,0.2,0.24,0.04
9bb323b5-334b-5c5b-acb7-1d96755c0c03,Murang'a Dairy Farm #0374,Central Highlands,Murang'a,Dairy,5.32,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.32,0.08,0.2,0.52,0.08,0.24,0.24,0.16
58ee1c25-e8ce-592e-8078-7e41c27d0e8a,Nandi Dairy Farm #0375,Rift Valley,Nandi,Dairy,1.64,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.2,0.2,0.16,0.6,0.16,0.24,0.2,0.04
2fd6af9b-5884-56e8-96b7-0e74738a7c37,Nandi Tea Farm #0376,Rift Valley,Nandi,Tea,3.03,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.28,0.2,0.36,0.56,0.16,0.36,0.12,0.0
b3820143-6e4b-51c9-bbd3-d305d33e7a91,Lamu Cashew Farm #0377,Coastal Lowlands,Lamu,Cashew,14.18,Commercial Market Leader,2,19.8,4,Investment Ready Farm,0.84,0.92,0.92,0.8,0.8,0.68,0.92,0.72
b0ec08b5-a515-55d3-9f0c-cc62b912a0b6,Lamu Vegetables Farm #0378,Coastal Lowlands,Lamu,Vegetables,2.68,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.2,0.16,0.2,0.52,0.16,0.16,0.16,0.12
4739748f-9aed-52e4-8608-0842a0587358,Kitui Mangoes Farm #0379,Eastern Semi-Arid,Kitui,Mangoes,4.12,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.08,0.24,0.24,0.6,0.32,0.28,0.08,0.04
17cae109-cdb4-5c16-83b9-794aecd4fd8a,Taita Taveta Cashew Farm #0380,Coastal Lowlands,Taita Taveta,Cashew,5.92,Transitioning Agribusiness,1,12.84,3,Structured Farm,0.56,0.4,0.64,0.68,0.4,0.64,0.52,0.44
87804444-0a3d-54cd-87f7-014f78ebd963,Makueni Cowpeas Farm #0381,Eastern Semi-Arid,Makueni,Cowpeas,1.5,Transitioning Agribusiness,1,11.16,3,Structured Farm,0.32,0.52,0.56,0.56,0.44,0.48,0.52,0.32
886a734c-f512-5699-b13c-5df0adb01cd8,Vihiga Horticulture Farm #0382,Western Kenya,Vihiga,Horticulture,39.81,Commercial Market Leader,2,18.84,4,Investment Ready Farm,0.8,0.6,0.88,0.68,0.72,0.96,0.76,0.88
4a226ee6-fc06-5ea1-b0c9-130bcbda31a7,Nakuru Maize Farm #0383,Rift Valley,Nakuru,Maize,5.15,Transitioning Agribusiness,1,12.0,3,Structured Farm,0.36,0.6,0.64,0.64,0.4,0.36,0.68,0.32
66e40756-5416-50fb-bdd5-8c1ea2f061cd,Makueni Green Grams Farm #0384,Eastern Semi-Arid,Makueni,Green Grams,1.87,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.08,0.32,0.28,0.44,0.04,0.28,0.28,0.0
b3c86a7b-c8e3-5581-93b3-435b4c2d9837,Machakos Mangoes Farm #0385,Eastern Semi-Arid,Machakos,Mangoes,0.57,Informal Smallholder,0,4.56,5,Future Ready Farm,0.2,0.16,0.08,0.6,0.16,0.16,0.08,0.08
ecb4de5f-a410-5203-a0c8-a0cb12ab01a8,Siaya Maize Farm #0386,Western Kenya,Siaya,Maize,40.84,Commercial Market Leader,2,20.52,5,Future Ready Farm,0.88,0.8,0.92,0.84,0.88,0.8,0.88,0.84
3c599d82-23b7-5b0d-bb41-00a6156d09c8,Kiambu Coffee Farm #0387,Central Highlands,Kiambu,Coffee,1.5,Transitioning Agribusiness,1,11.52,3,Structured Farm,0.44,0.36,0.56,0.64,0.48,0.52,0.52,0.32
372dd3ea-fa00-5e54-8fe8-e080204a2347,Nandi Potatoes Farm #0388,Rift Valley,Nandi,Potatoes,27.78,Commercial Market Leader,2,19.68,4,Investment Ready Farm,0.72,0.8,0.88,0.76,0.88,0.8,0.92,0.8
131a8bcf-527f-5572-8f9b-74c04d64860c,Nakuru Tea Farm #0389,Rift Valley,Nakuru,Tea,2.9,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.16,0.24,0.24,0.72,0.08,0.32,0.16,0.12
492a936a-e495-5d30-bf3a-058dec2e713d,Vihiga Maize Farm #0390,Western Kenya,Vihiga,Maize,41.4,Commercial Market Leader,2,18.6,4,Investment Ready Farm,0.84,0.64,0.76,0.72,0.8,0.76,0.88,0.8
42a03eca-9f36-59b7-8c15-9dbb8efbc1f9,Tharaka Nithi Livestock Farm #0391,Eastern Semi-Arid,Tharaka Nithi,Livestock,1.5,Transitioning Agribusiness,1,12.6,3,Structured Farm,0.52,0.4,0.68,0.72,0.48,0.6,0.4,0.4
f758350e-15e8-5380-a935-ba46e1532412,Kirinyaga Tea Farm #0392,Central Highlands,Kirinyaga,Tea,2.74,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.24,0.12,0.2,0.52,0.16,0.4,0.16,0.12
0bb175e9-1a93-5522-abdb-2aa10e7c7b38,Nakuru Dairy Farm #0393,Rift Valley,Nakuru,Dairy,7.81,Transitioning Agribusiness,1,12.12,3,Structured Farm,0.56,0.56,0.64,0.6,0.4,0.64,0.36,0.28
74581549-8a60-58ff-a087-1d5571eae895,Siaya Sugarcane Farm #0394,Western Kenya,Siaya,Sugarcane,6.66,Transitioning Agribusiness,1,11.88,3,Structured Farm,0.4,0.4,0.68,0.68,0.4,0.4,0.52,0.48
b0b47111-a759-54b7-a1d1-910fd1d7c456,Trans Nzoia Dairy Farm #0395,Rift Valley,Trans Nzoia,Dairy,2.76,Informal Smallholder,0,4.92,5,Future Ready Farm,0.16,0.2,0.16,0.64,0.2,0.16,0.08,0.04
e950a381-a655-5cad-ac9b-f60986bbfede,Trans Nzoia Dairy Farm #0396,Rift Valley,Trans Nzoia,Dairy,2.57,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.16,0.12,0.28,0.52,0.12,0.36,0.08,0.12
1e076579-e527-56f6-b820-c1a1b690dd24,Uasin Gishu Horticulture Farm #0397,Rift Valley,Uasin Gishu,Horticulture,9.76,Transitioning Agribusiness,1,11.4,3,Structured Farm,0.36,0.4,0.52,0.56,0.48,0.64,0.48,0.36
2654c28d-80c4-57aa-b7fd-92601e4125d5,Bungoma Maize Farm #0398,Western Kenya,Bungoma,Maize,3.03,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.28,0.2,0.24,0.48,0.08,0.28,0.08,0.04
b994c990-b5f1-56f1-b1f7-638b690bd0dd,Nyeri Dairy Farm #0399,Central Highlands,Nyeri,Dairy,3.37,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.24,0.2,0.24,0.6,0.24,0.32,0.16,0.0
dcb93bfd-c07d-58fe-9f0c-996bca9cfca4,Vihiga Poultry Farm #0400,Western Kenya,Vihiga,Poultry,1.76,Informal Smallholder,0,4.68,5,Future Ready Farm,0.2,0.32,0.12,0.36,0.12,0.2,0.16,0.08
bd245278-d02e-512f-9b44-981ca6db4b00,Tharaka Nithi Sorghum Farm #0401,Eastern Semi-Arid,Tharaka Nithi,Sorghum,3.26,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.24,0.28,0.28,0.4,0.2,0.24,0.2,0.04
25a218cd-c6ab-58e5-95a8-d9cade8867ec,Taita Taveta Coconut Farm #0402,Coastal Lowlands,Taita Taveta,Coconut,16.42,Commercial Market Leader,2,19.2,4,Investment Ready Farm,0.88,0.56,0.88,0.68,0.92,0.8,0.92,0.76
c6b98d93-4d2f-57e3-bbb6-01f7ad05e9fa,Makueni Pigeon Peas Farm #0403,Eastern Semi-Arid,Makueni,Pigeon Peas,3.98,Transitioning Agribusiness,1,12.36,3,Structured Farm,0.32,0.44,0.52,0.72,0.52,0.56,0.6,0.44
2317f013-49a8-50e1-9a35-e1a9e815bb70,Bomet Maize Farm #0404,Rift Valley,Bomet,Maize,3.06,Informal Smallholder,0,6.12,2,Emerging Agribusiness,0.2,0.16,0.2,0.64,0.24,0.28,0.24,0.08
fd354a20-d69f-52d3-b641-d2c6b0c04c16,Lamu Coconut Farm #0405,Coastal Lowlands,Lamu,Coconut,29.52,Commercial Market Leader,2,20.04,5,Future Ready Farm,0.88,0.8,0.96,0.72,0.88,0.72,0.92,0.8
c0376419-ec74-50ba-ba84-f84e2934bd23,Uasin Gishu Wheat Farm #0406,Rift Valley,Uasin Gishu,Wheat,5.0,Commercial Market Leader,2,20.52,5,Future Ready Farm,0.96,0.76,0.84,0.92,0.84,0.8,0.96,0.76
665e64a7-52f1-5186-a759-783c8d3dd63f,Kisumu Sugarcane Farm #0407,Western Kenya,Kisumu,Sugarcane,2.44,Informal Smallholder,0,6.24,2,Emerging Agribusiness,0.24,0.2,0.28,0.84,0.2,0.16,0.08,0.08
b86e8992-56c9-53a5-82c5-c1e72ec4bdd4,Nyeri Dairy Farm #0408,Central Highlands,Nyeri,Dairy,11.69,Transitioning Agribusiness,1,11.4,3,Structured Farm,0.56,0.44,0.56,0.52,0.36,0.64,0.36,0.36
d6224d38-a293-5033-8d49-8624eeb98757,Murang'a Tea Farm #0409,Central Highlands,Murang'a,Tea,1.09,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.16,0.32,0.24,0.56,0.16,0.2,0.16,0.04
275987c3-df1d-544f-8a8f-cbea57168759,Uasin Gishu Tea Farm #0410,Rift Valley,Uasin Gishu,Tea,17.53,Commercial Market Leader,2,20.28,5,Future Ready Farm,0.84,0.76,0.96,0.72,0.88,0.88,0.92,0.8
c5107e5e-e784-5233-a1a3-ea04ce8a6562,Murang'a Tea Farm #0411,Central Highlands,Murang'a,Tea,8.03,Transitioning Agribusiness,1,11.16,3,Structured Farm,0.4,0.32,0.48,0.68,0.48,0.52,0.56,0.28
913bb142-dde1-57eb-b412-4f25897a3f31,Tharaka Nithi Sorghum Farm #0412,Eastern Semi-Arid,Tharaka Nithi,Sorghum,4.52,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.36,0.56,0.72,0.6,0.44,0.52,0.56,0.4
85b40498-5050-5ea8-9fae-5a31a2f6145d,Siaya Sugarcane Farm #0413,Western Kenya,Siaya,Sugarcane,0.5,Informal Smallholder,0,7.8,2,Emerging Agribusiness,0.36,0.24,0.4,0.64,0.24,0.44,0.16,0.12
d2e8fc40-c5da-5bb1-a417-82e56177b0cc,Uasin Gishu Tea Farm #0414,Rift Valley,Uasin Gishu,Tea,29.3,Commercial Market Leader,2,20.4,5,Future Ready Farm,1.0,0.76,0.84,0.8,0.88,0.84,0.92,0.76
401375dd-52d7-5ae5-93e0-643b6afe72dc,Kisumu Horticulture Farm #0415,Western Kenya,Kisumu,Horticulture,3.08,Informal Smallholder,0,5.04,2,Emerging Agribusiness,0.2,0.28,0.28,0.52,0.16,0.2,0.04,0.0
f93cb39e-afda-5cd1-bba3-628288d0ca75,Kwale Coconut Farm #0416,Coastal Lowlands,Kwale,Coconut,2.42,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.16,0.08,0.2,0.68,0.08,0.24,0.24,0.12
c9991c9e-8eac-5c1e-b4f8-89192ab9e229,Nakuru Potatoes Farm #0417,Rift Valley,Nakuru,Potatoes,2.08,Informal Smallholder,0,6.36,2,Emerging Agribusiness,0.2,0.24,0.2,0.56,0.2,0.28,0.28,0.16
33e3cfd9-2b1f-5d85-bb6b-6c14573e7574,Nandi Horticulture Farm #0418,Rift Valley,Nandi,Horticulture,8.27,Transitioning Agribusiness,1,11.4,3,Structured Farm,0.44,0.48,0.6,0.68,0.36,0.44,0.4,0.4
1ccd033c-ac8e-5fbb-9649-44eabe30754b,Meru Macadamia Farm #0419,Central Highlands,Meru,Macadamia,1.42,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.08,0.36,0.2,0.64,0.12,0.32,0.04,0.0
d8c4f914-bb81-5df0-aa1f-10b0cce055eb,Kilifi Fish Farming Farm #0420,Coastal Lowlands,Kilifi,Fish Farming,5.0,Commercial Market Leader,2,20.4,5,Future Ready Farm,0.8,0.84,0.84,0.84,0.84,0.84,1.0,0.8
ee219093-3786-5cb7-a5a4-b7a9c5678355,Bungoma Cassava Farm #0421,Western Kenya,Bungoma,Cassava,10.66,Transitioning Agribusiness,1,12.96,3,Structured Farm,0.44,0.44,0.56,0.8,0.52,0.52,0.6,0.44
e2505503-7125-5e2a-911c-6b16a6b74635,Nyeri Tea Farm #0422,Central Highlands,Nyeri,Tea,3.7,Informal Smallholder,0,5.4,2,Emerging Agribusiness,0.12,0.16,0.2,0.52,0.08,0.28,0.28,0.16
a30cec32-92f4-5e85-932d-16e81e929923,Nyeri Macadamia Farm #0423,Central Highlands,Nyeri,Macadamia,2.38,Informal Smallholder,0,4.68,5,Future Ready Farm,0.24,0.24,0.12,0.4,0.12,0.08,0.16,0.2
6d23e309-af46-58c2-86a5-28a88ae0592a,Kisumu Horticulture Farm #0424,Western Kenya,Kisumu,Horticulture,3.15,Informal Smallholder,0,5.64,2,Emerging Agribusiness,0.24,0.28,0.36,0.4,0.12,0.2,0.2,0.08
1e47c791-3d98-5515-9642-01d9cb78e265,Kericho Wheat Farm #0425,Rift Valley,Kericho,Wheat,12.19,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.44,0.48,0.68,0.68,0.48,0.6,0.44,0.36
cfc452aa-b65e-57df-939c-c5b863b918f2,Uasin Gishu Tea Farm #0426,Rift Valley,Uasin Gishu,Tea,2.96,Transitioning Agribusiness,1,13.2,3,Structured Farm,0.64,0.56,0.56,0.52,0.52,0.68,0.64,0.28
d6aa5bfc-62dd-5ab7-94bb-02b21d501f7a,Bomet Dairy Farm #0427,Rift Valley,Bomet,Dairy,3.22,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.28,0.24,0.12,0.56,0.08,0.32,0.12,0.04
5e35bbdb-f47e-50fc-9aec-7b259eb1b6b5,Uasin Gishu Horticulture Farm #0428,Rift Valley,Uasin Gishu,Horticulture,5.7,Transitioning Agribusiness,1,10.68,3,Structured Farm,0.4,0.32,0.2,0.72,0.48,0.56,0.6,0.28
412eebc1-c22e-568f-9bf2-12016f0cbd02,Kakamega Poultry Farm #0429,Western Kenya,Kakamega,Poultry,1.18,Informal Smallholder,0,6.36,2,Emerging Agribusiness,0.16,0.2,0.48,0.56,0.12,0.32,0.2,0.08
bdb40337-f2b9-5dd1-aa84-6139c5667ffc,Busia Horticulture Farm #0430,Western Kenya,Busia,Horticulture,6.62,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.52,0.4,0.52,0.72,0.56,0.6,0.52,0.32
1cc664c7-f8c7-5c28-b2b8-9bad1b6daeae,Embu Coffee Farm #0431,Central Highlands,Embu,Coffee,21.5,Commercial Market Leader,2,19.92,4,Investment Ready Farm,0.84,0.64,0.96,0.88,0.76,0.88,0.92,0.76
93c654e9-543f-5f41-b431-9f15ffa593a1,Kirinyaga Dairy Farm #0432,Central Highlands,Kirinyaga,Dairy,8.18,Transitioning Agribusiness,1,13.2,3,Structured Farm,0.4,0.64,0.52,0.64,0.56,0.72,0.52,0.4
6d2757dd-3ff1-5b65-8f01-9d3abd530838,Busia Horticulture Farm #0433,Western Kenya,Busia,Horticulture,6.82,Transitioning Agribusiness,1,11.88,3,Structured Farm,0.36,0.4,0.6,0.76,0.52,0.4,0.52,0.4
97eae74a-2f91-5e15-b796-9f2dadc93aea,Kericho Potatoes Farm #0434,Rift Valley,Kericho,Potatoes,6.88,Transitioning Agribusiness,1,14.28,3,Structured Farm,0.4,0.52,0.68,0.72,0.64,0.64,0.68,0.48
47a41b84-ab0b-5c32-9015-86390303aa91,Busia Dairy Farm #0435,Western Kenya,Busia,Dairy,1.58,Informal Smallholder,0,6.48,2,Emerging Agribusiness,0.12,0.2,0.28,0.6,0.12,0.44,0.28,0.12
7b7740de-44d9-5e9b-83e5-76027962fae5,Bomet Maize Farm #0436,Rift Valley,Bomet,Maize,0.5,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.12,0.2,0.32,0.64,0.08,0.28,0.08,0.04
c28972d6-e28d-5163-b0fe-1cef829f6121,Kilifi Cassava Farm #0437,Coastal Lowlands,Kilifi,Cassava,2.04,Informal Smallholder,0,5.52,2,Emerging Agribusiness,0.16,0.2,0.2,0.48,0.12,0.36,0.16,0.16
fcc7af96-1e10-58d3-99a4-13606f463a02,Kitui Mangoes Farm #0438,Eastern Semi-Arid,Kitui,Mangoes,1.5,Transitioning Agribusiness,1,14.04,3,Structured Farm,0.48,0.56,0.56,0.76,0.72,0.6,0.6,0.4
8bcd2a17-ae60-58b3-8172-3d13e4831537,Kisumu Sugarcane Farm #0439,Western Kenya,Kisumu,Sugarcane,12.17,Transitioning Agribusiness,1,11.76,3,Structured Farm,0.52,0.48,0.64,0.68,0.28,0.56,0.44,0.32
0c14f667-f62d-5fe0-8720-40eba72d8166,Taita Taveta Cashew Farm #0440,Coastal Lowlands,Taita Taveta,Cashew,5.27,Transitioning Agribusiness,1,12.0,3,Structured Farm,0.36,0.4,0.64,0.72,0.4,0.56,0.64,0.28
7e6308b7-92de-5b41-ba17-402c8a5f88ac,Machakos Pigeon Peas Farm #0441,Eastern Semi-Arid,Machakos,Pigeon Peas,24.25,Commercial Market Leader,2,18.84,4,Investment Ready Farm,0.72,0.72,0.84,0.84,0.84,0.8,0.84,0.68
b076b4f7-4b9d-5382-94f2-b73f7406a93a,Busia Horticulture Farm #0442,Western Kenya,Busia,Horticulture,0.51,Informal Smallholder,0,4.68,5,Future Ready Farm,0.12,0.2,0.2,0.48,0.08,0.24,0.08,0.16
9df51bfa-4e80-50ba-960d-1768f758bc97,Bomet Tea Farm #0443,Rift Valley,Bomet,Tea,4.89,Transitioning Agribusiness,1,12.36,3,Structured Farm,0.52,0.48,0.64,0.76,0.48,0.52,0.44,0.28
7ca11995-366e-5768-a700-da8649c593f4,Nyeri Tea Farm #0444,Central Highlands,Nyeri,Tea,0.81,Informal Smallholder,0,5.76,2,Emerging Agribusiness,0.36,0.16,0.2,0.48,0.12,0.28,0.16,0.16
c98eff32-5096-5d6f-8da8-4db9adc8b2e2,Bomet Maize Farm #0445,Rift Valley,Bomet,Maize,2.65,Informal Smallholder,0,6.0,2,Emerging Agribusiness,0.2,0.24,0.2,0.52,0.2,0.32,0.24,0.08
2cc667f0-7fb6-5ba0-b65f-8afd45c43aac,Kiambu Avocado Farm #0446,Central Highlands,Kiambu,Avocado,1.5,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.56,0.32,0.56,0.84,0.52,0.6,0.52,0.24
0cff414d-ff23-585d-8e04-d0ca87a7372f,Embu Horticulture Farm #0447,Central Highlands,Embu,Horticulture,52.74,Commercial Market Leader,2,20.88,5,Future Ready Farm,0.88,0.84,0.92,0.8,0.88,0.84,0.92,0.88
48e68490-abb3-53a3-854a-175fd1e5a582,Kilifi Coconut Farm #0448,Coastal Lowlands,Kilifi,Coconut,5.2,Transitioning Agribusiness,1,13.2,3,Structured Farm,0.52,0.48,0.72,0.68,0.44,0.64,0.52,0.4
cd774cfd-6ff5-5041-ba59-d4ad0c6606d0,Kirinyaga Macadamia Farm #0449,Central Highlands,Kirinyaga,Macadamia,1.8,Informal Smallholder,0,4.8,5,Future Ready Farm,0.2,0.16,0.32,0.32,0.16,0.24,0.12,0.08
1b0c318d-1284-5cab-ab6c-18e00d585ee4,Kitui Green Grams Farm #0450,Eastern Semi-Arid,Kitui,Green Grams,8.23,Transitioning Agribusiness,1,12.48,3,Structured Farm,0.68,0.44,0.56,0.72,0.4,0.44,0.52,0.4
b190883a-41fe-54b4-96ca-53f9abcae5f8,Trans Nzoia Maize Farm #0451,Rift Valley,Trans Nzoia,Maize,3.03,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.16,0.12,0.2,0.52,0.16,0.36,0.12,0.08
e6f9a555-78d5-5db6-9b88-7806d27d146a,Kilifi Vegetables Farm #0452,Coastal Lowlands,Kilifi,Vegetables,13.01,Commercial Market Leader,2,19.32,4,Investment Ready Farm,0.96,0.68,0.88,0.68,0.76,0.92,0.84,0.72
3a79334b-393a-5066-aea8-a9061a625d29,Kilifi Coconut Farm #0453,Coastal Lowlands,Kilifi,Coconut,8.97,Transitioning Agribusiness,1,12.24,3,Structured Farm,0.56,0.48,0.48,0.76,0.4,0.48,0.52,0.4
a38d9bef-c321-5f8f-8c97-b9343c5f7c48,Nyeri Macadamia Farm #0454,Central Highlands,Nyeri,Macadamia,5.28,Informal Smallholder,0,5.28,2,Emerging Agribusiness,0.2,0.28,0.2,0.56,0.16,0.16,0.16,0.04
a261df4e-a8d1-5c66-a11c-e4bdd537b820,Lamu Cassava Farm #0455,Coastal Lowlands,Lamu,Cassava,1.36,Informal Smallholder,0,5.16,2,Emerging Agribusiness,0.08,0.28,0.12,0.52,0.08,0.32,0.2,0.12
6c1efb85-15ab-50da-9f17-d6ea02845939,Uasin Gishu Tea Farm #0456,Rift Valley,Uasin Gishu,Tea,3.14,Informal Smallholder,0,4.8,5,Future Ready Farm,0.12,0.12,0.32,0.56,0.04,0.32,0.08,0.04
951cd2a5-57b0-556a-8bd8-6f51e7861c56,Kakamega Cassava Farm #0457,Western Kenya,Kakamega,Cassava,23.57,Commercial Market Leader,2,20.16,5,Future Ready Farm,0.88,0.88,0.76,0.76,0.92,0.8,0.88,0.84
7c199030-93c8-56f7-b3a1-679471655fdc,Kwale Vegetables Farm #0458,Coastal Lowlands,Kwale,Vegetables,2.3,Informal Smallholder,0,6.72,2,Emerging Agribusiness,0.08,0.24,0.36,0.64,0.12,0.36,0.28,0.16
