farm_id,farm_name,region,crop_type,acreage,log_acreage,ffmi_score,tier,tier_classification,pillar_1_smart_farming,pillar_2_renewable_energy,pillar_3_food_safety,pillar_4_climate_resilience,pillar_5_business_performance,pillar_6_human_capital,pillar_7_market_access,pillar_8_investment_readiness,priority_gap_depth,pillar_variance,climate_shock_index,market_volatility_index,historical_delta_ffmi,previous_ffmi_score,vulnerability_score,risk_label,risk_category
a594976d-02f9-571c-9b9b-c9773a1f1041,Embu Avocado Farm #0324,Central Highlands,Avocado,5.7,1.9021,12.12,3,Structured Farm,0.52,0.48,0.56,0.64,0.56,0.44,0.56,0.28,0.28,0.1019,0.1445,0.1164,4.0401,8.0799,0.3303,1,Medium Risk
1931ba95-058b-5f3d-8f30-e6e63db47cb5,Meru Tea Farm #0325,Central Highlands,Tea,2.68,1.3029,12.12,3,Structured Farm,0.6,0.4,0.68,0.72,0.36,0.52,0.48,0.28,0.28,0.1455,0.2487,0.2973,1.7791,10.3409,0.442,1,Medium Risk
ff850ab5-b00c-5ede-ae45-5b2b9866f9a9,Uasin Gishu Tea Farm #0326,Rift Valley,Tea,4.74,1.7475,12.24,3,Structured Farm,0.6,0.44,0.44,0.76,0.48,0.48,0.56,0.32,0.32,0.1229,0.1398,0.4473,4.1964,8.0436,0.4254,1,Medium Risk
f2109ffd-b719-5790-866d-ea8d119ff516,Nakuru Horticulture Farm #0327,Rift Valley,Horticulture,7.25,2.1102,12.12,3,Structured Farm,0.32,0.36,0.6,0.8,0.48,0.44,0.64,0.4,0.32,0.1522,0.3877,0.3626,3.5342,8.5858,0.442,1,Medium Risk
c97e372f-fa2b-5e4b-9ab2-0bccca667604,Busia Sugarcane Farm #0328,Western Kenya,Sugarcane,6.78,2.0516,12.84,3,Structured Farm,0.4,0.56,0.56,0.72,0.36,0.72,0.6,0.36,0.36,0.1385,0.6249,0.4803,3.6752,9.1648,0.4378,1,Medium Risk
d7f26643-8755-592f-a6bc-3609cc03f6fa,Kilifi Fish Farming Farm #0329,Coastal Lowlands,Fish Farming,8.76,2.2783,11.28,3,Structured Farm,0.32,0.52,0.52,0.8,0.52,0.36,0.52,0.2,0.2,0.1682,0.4793,0.5247,4.1621,7.1179,0.4654,2,High Risk
2f644d77-2a9d-5f56-97cc-348595bca40a,Makueni Sorghum Farm #0330,Eastern Semi-Arid,Sorghum,0.77,0.571,7.08,2,Emerging Agribusiness,0.16,0.36,0.28,0.72,0.16,0.28,0.28,0.12,0.12,0.1777,0.4317,0.465,-1.3346,8.4146,0.586,2,High Risk
41f9ad7f-4562-5501-aa35-4f021e9c7fba,Makueni Livestock Farm #0331,Eastern Semi-Arid,Livestock,2.72,1.3137,11.76,3,Structured Farm,0.48,0.4,0.56,0.56,0.48,0.44,0.56,0.44,0.4,0.0592,0.9105,0.5901,4.3283,7.4317,0.518,1,Medium Risk
4509b4bc-bc8c-55d8-b101-1b109e3cf7e0,Kilifi Coconut Farm #0332,Coastal Lowlands,Coconut,2.17,1.1537,6.36,2,Emerging Agribusiness,0.4,0.2,0.36,0.4,0.08,0.36,0.16,0.16,0.08,0.1199,0.7421,0.3164,-0.5512,6.9112,0.766,2,High Risk
e2345a51-454f-5a4b-bb0b-b43cbcbe8a33,Bomet Horticulture Farm #0333,Rift Valley,Horticulture,9.3,2.3321,11.52,3,Structured Farm,0.52,0.32,0.44,0.68,0.56,0.52,0.56,0.24,0.24,0.1327,0.1973,0.1794,4.2131,7.3069,0.4086,2,High Risk
fd581aa2-c5c0-5489-96b7-43c620c6f086,Kericho Dairy Farm #0334,Rift Valley,Dairy,24.13,3.2241,19.56,4,Investment Ready Farm,0.8,0.84,0.84,0.8,0.76,0.8,0.88,0.8,0.76,0.0343,0.3229,0.28,3.5151,16.0449,0.2768,0,Low Risk
01ead88a-3c43-5564-b1b3-db06a6e9d8dc,Embu Avocado Farm #0335,Central Highlands,Avocado,3.37,1.4748,6.72,2,Emerging Agribusiness,0.28,0.24,0.2,0.52,0.24,0.48,0.24,0.04,0.04,0.1442,0.3065,0.3531,0.8416,5.8784,0.5931,2,High Risk
7993b49a-a0f1-5391-b0e1-bf4ab2964d6b,Vihiga Dairy Farm #0336,Western Kenya,Dairy,7.64,2.1564,12.12,3,Structured Farm,0.52,0.48,0.56,0.76,0.48,0.48,0.44,0.32,0.32,0.1165,0.4212,0.6935,2.8256,9.2944,0.4255,1,Medium Risk
6b224d3d-c1d4-511d-906b-833c15a4738e,Tharaka Nithi Sorghum Farm #0337,Eastern Semi-Arid,Sorghum,0.5,0.4055,4.8,5,Future Ready Farm,0.16,0.16,0.12,0.48,0.16,0.24,0.2,0.08,0.08,0.1149,0.5213,0.3765,0.999,3.801,0.6556,2,High Risk
327f64ca-2493-568d-a28e-3056fd5f75f0,Kwale Coconut Farm #0338,Coastal Lowlands,Coconut,2.24,1.1756,11.88,3,Structured Farm,0.52,0.44,0.48,0.52,0.48,0.56,0.44,0.52,0.44,0.0397,0.5276,0.5427,3.253,8.627,0.448,1,Medium Risk
85793c88-f637-5245-87dd-c30a481e2eb4,Machakos Green Grams Farm #0339,Eastern Semi-Arid,Green Grams,0.5,0.4055,5.76,2,Emerging Agribusiness,0.08,0.36,0.24,0.64,0.16,0.24,0.12,0.08,0.08,0.1755,0.4301,0.5674,-1.2634,7.0234,0.5966,2,High Risk
1261bcec-c02d-5d6c-83fe-9ded2f2f213f,Vihiga Horticulture Farm #0340,Western Kenya,Horticulture,5.0,1.7918,19.44,4,Investment Ready Farm,0.68,0.76,0.92,0.84,0.88,0.8,0.88,0.72,0.68,0.0794,0.2398,0.3541,4.7995,14.6405,0.2562,0,Low Risk
95186cad-8bdc-5915-b87b-f5ae322fe552,Trans Nzoia Horticulture Farm #0341,Rift Valley,Horticulture,3.53,1.5107,5.88,2,Emerging Agribusiness,0.16,0.24,0.08,0.6,0.08,0.44,0.32,0.04,0.04,0.1849,0.312,0.1217,0.0828,5.7972,0.6213,2,High Risk
d7a2b034-2b4f-5794-a468-87f5b19a8f35,Taita Taveta Vegetables Farm #0342,Coastal Lowlands,Vegetables,15.62,2.8106,19.32,4,Investment Ready Farm,0.8,0.64,0.8,0.76,0.96,0.76,0.92,0.8,0.64,0.0926,0.5005,0.3953,3.5696,15.7504,0.3547,0,Low Risk
7c5399ad-7ddc-5a34-b669-d55d1ac9ade5,Murang'a Coffee Farm #0343,Central Highlands,Coffee,5.42,1.8594,11.64,3,Structured Farm,0.32,0.48,0.72,0.72,0.32,0.52,0.48,0.32,0.32,0.1555,0.1775,0.1659,1.6096,10.0304,0.4264,1,Medium Risk
2fed7380-5f76-5c5d-a0de-65ead53128e0,Makueni Mangoes Farm #0344,Eastern Semi-Arid,Mangoes,8.46,2.2471,13.2,3,Structured Farm,0.48,0.48,0.52,0.76,0.56,0.64,0.48,0.48,0.48,0.0954,0.819,0.3904,0.6375,12.5625,0.4888,1,Medium Risk
a5d4f55d-0962-5904-a616-58209da024e2,Bomet Potatoes Farm #0345,Rift Valley,Potatoes,9.41,2.3428,12.48,3,Structured Farm,0.52,0.6,0.52,0.72,0.48,0.52,0.4,0.4,0.4,0.098,0.1675,0.0704,3.0059,9.4741,0.4081,1,Medium Risk
4e000a97-cd94-5d17-942b-f6034dc685e2,Kitui Mangoes Farm #0346,Eastern Semi-Arid,Mangoes,9.69,2.3693,11.76,3,Structured Farm,0.56,0.48,0.6,0.64,0.48,0.52,0.32,0.32,0.32,0.1109,0.694,0.4606,1.548,10.212,0.5118,1,Medium Risk
16848e99-bdfc-569d-8abe-41a5a897cfb7,Makueni Mangoes Farm #0347,Eastern Semi-Arid,Mangoes,22.55,3.1591,19.8,4,Investment Ready Farm,0.88,0.84,0.76,0.72,0.84,0.92,0.8,0.84,0.72,0.0598,0.7827,0.5648,3.0024,16.7976,0.308,0,Low Risk
2663fa75-8d05-50be-94d0-efcb578b70d1,Nakuru Horticulture Farm #0348,Rift Valley,Horticulture,1.67,0.9821,5.16,2,Emerging Agribusiness,0.12,0.16,0.24,0.56,0.12,0.32,0.2,0.0,0.0,0.1574,0.2113,0.3685,-0.1331,5.2931,0.6189,2,High Risk
24b5961f-917b-5d9d-98d8-4f31f03b8bc0,Bomet Horticulture Farm #0349,Rift Valley,Horticulture,13.93,2.7034,12.96,3,Structured Farm,0.48,0.56,0.68,0.72,0.56,0.56,0.36,0.4,0.36,0.1166,0.2962,0.388,1.5502,11.4098,0.3924,1,Medium Risk
d31240e5-9224-515e-87ef-400f872b8fa8,Siaya Sugarcane Farm #0350,Western Kenya,Sugarcane,2.77,1.3271,5.28,2,Emerging Agribusiness,0.16,0.16,0.32,0.72,0.08,0.16,0.12,0.04,0.04,0.204,0.3751,0.3775,0.8903,4.3897,0.6087,2,High Risk
b27c4b27-3566-50b9-aa29-23dffc52bede,Siaya Dairy Farm #0351,Western Kenya,Dairy,5.65,1.8946,11.64,3,Structured Farm,0.52,0.44,0.44,0.76,0.52,0.36,0.52,0.32,0.32,0.1256,0.4138,0.2994,4.0219,7.6181,0.4083,1,Medium Risk
b7d2e923-d29b-5cae-897b-fbc9f0a92570,Machakos Pigeon Peas Farm #0352,Eastern Semi-Arid,Pigeon Peas,2.69,1.3056,5.28,2,Emerging Agribusiness,0.16,0.24,0.24,0.48,0.28,0.24,0.12,0.0,0.0,0.1296,0.5741,0.359,-0.7535,6.0335,0.7014,2,High Risk
2456c41d-f760-5871-8f0b-384b44ec680c,Nandi Dairy Farm #0353,Rift Valley,Dairy,3.9,1.5892,11.28,3,Structured Farm,0.56,0.32,0.44,0.64,0.48,0.52,0.52,0.28,0.28,0.1127,0.347,0.3221,0.8028,10.4772,0.5047,1,Medium Risk
f7f6902c-c07b-5814-b452-bd6632db19f7,Embu Macadamia Farm #0354,Central Highlands,Macadamia,10.54,2.4458,12.48,3,Structured Farm,0.44,0.56,0.56,0.64,0.48,0.64,0.48,0.36,0.36,0.0917,0.1932,0.1927,3.1343,9.3457,0.3674,1,Medium Risk
6ad9f059-5d2b-52ab-b65a-994ddbd5f834,Kericho Maize Farm #0355,Rift Valley,Maize,0.5,0.4055,5.76,2,Emerging Agribusiness,0.2,0.2,0.2,0.64,0.16,0.2,0.2,0.12,0.12,0.1536,0.3686,0.515,1.4703,4.2897,0.6933,2,High Risk
a3cf5eb4-488d-532f-86cc-91e8152d42b5,Machakos Sorghum Farm #0356,Eastern Semi-Arid,Sorghum,9.94,2.3924,12.24,3,Structured Farm,0.48,0.2,0.68,0.8,0.56,0.6,0.48,0.28,0.2,0.1852,0.4979,0.5225,2.8785,9.3615,0.5275,2,High Risk
c86a3b42-9042-5b40-a2dd-f1b3d2459727,Meru Dairy Farm #0357,Central Highlands,Dairy,4.29,1.6658,11.52,3,Structured Farm,0.28,0.44,0.6,0.6,0.56,0.64,0.48,0.24,0.24,0.1414,0.2193,0.3364,1.888,9.632,0.4951,2,High Risk
ca5187e7-be88-5423-b8d5-50031df74671,Busia Cassava Farm #0358,Western Kenya,Cassava,5.75,1.9095,12.6,3,Structured Farm,0.44,0.56,0.6,0.6,0.56,0.52,0.52,0.4,0.4,0.0676,0.3316,0.4201,3.1793,9.4207,0.4608,1,Medium Risk
b3f120a4-b553-50f8-b6a7-9675e18d15f3,Nyeri Avocado Farm #0359,Central Highlands,Avocado,4.15,1.639,4.56,5,Future Ready Farm,0.16,0.08,0.28,0.56,0.0,0.24,0.12,0.08,0.0,0.1634,0.05,0.2999,-0.5175,5.0775,0.6131,2,High Risk
c0b57633-d80c-5c2d-817b-5b13d737862f,Kilifi Vegetables Farm #0360,Coastal Lowlands,Vegetables,11.04,2.4882,12.0,3,Structured Farm,0.56,0.36,0.52,0.68,0.36,0.56,0.56,0.4,0.36,0.1077,0.5071,0.4537,2.0852,9.9148,0.4965,1,Medium Risk
86a2eb65-4684-5ff8-95b3-9af2420413cf,Machakos Green Grams Farm #0361,Eastern Semi-Arid,Green Grams,47.29,3.8772,19.56,4,Investment Ready Farm,0.8,0.72,0.8,0.76,0.88,0.8,0.92,0.84,0.72,0.0598,0.4829,0.5034,4.2711,15.2889,0.2674,0,Low Risk
808de489-ce54-5afb-9986-a256a8aeccf7,Kilifi Cassava Farm #0362,Coastal Lowlands,Cassava,1.58,0.9478,5.16,2,Emerging Agribusiness,0.12,0.24,0.24,0.56,0.12,0.28,0.12,0.04,0.04,0.1509,0.4678,0.353,1.613,3.547,0.5965,2,High Risk
bbc7a99f-385a-51c1-8c44-ce282b44a38e,Vihiga Sugarcane Farm #0363,Western Kenya,Sugarcane,2.92,1.3661,5.4,2,Emerging Agribusiness,0.16,0.12,0.4,0.52,0.12,0.28,0.04,0.16,0.04,0.1522,0.5494,0.27,-0.6551,6.0551,0.6354,2,High Risk
f9c6a9f7-6b09-5f7e-8d69-3179c0a4cbb5,Bungoma Cassava Farm #0364,Western Kenya,Cassava,2.64,1.292,7.2,2,Emerging Agribusiness,0.2,0.28,0.16,0.56,0.2,0.6,0.2,0.2,0.16,0.1649,0.2368,0.4974,-0.9414,8.1414,0.576,2,High Risk
c5702e9c-f86a-503f-a20d-1b0341ffbf97,Kilifi Cashew Farm #0365,Coastal Lowlands,Cashew,5.7,1.9021,11.52,3,Structured Farm,0.24,0.36,0.6,0.64,0.48,0.56,0.6,0.36,0.24,0.1356,0.4032,0.4145,1.7093,9.8107,0.548,2,High Risk
17ab2bf9-6d6b-53dd-a2f7-1f85017b81cf,Kitui Livestock Farm #0366,Eastern Semi-Arid,Livestock,2.65,1.2947,5.64,2,Emerging Agribusiness,0.32,0.2,0.2,0.52,0.16,0.12,0.28,0.08,0.08,0.1303,0.6268,0.4311,0.4202,5.2198,0.6399,2,High Risk
dfa8dbe2-ddf5-5429-8665-5f47cb550c72,Nyeri Dairy Farm #0367,Central Highlands,Dairy,2.41,1.2267,11.4,3,Structured Farm,0.48,0.6,0.64,0.56,0.4,0.44,0.44,0.24,0.24,0.1191,0.3059,0.2409,1.4323,9.9677,0.4735,2,High Risk
8d8574d5-e92b-58c4-8cd4-5f95b808bb27,Vihiga Horticulture Farm #0368,Western Kenya,Horticulture,3.3,1.4586,11.88,3,Structured Farm,0.4,0.52,0.6,0.48,0.44,0.68,0.48,0.36,0.36,0.0979,0.2633,0.4222,4.0534,7.8266,0.3739,1,Medium Risk
ba9c8969-c9c5-5e17-b8ec-8283e1570dd4,Makueni Mangoes Farm #0369,Eastern Semi-Arid,Mangoes,2.62,1.2865,6.12,2,Emerging Agribusiness,0.16,0.28,0.32,0.56,0.04,0.4,0.16,0.12,0.04,0.1587,0.5794,0.584,0.3746,5.7454,0.6552,2,High Risk
14a96803-0ad2-5a00-8e72-019fc007c20a,Bungoma Sugarcane Farm #0370,Western Kenya,Sugarcane,29.49,3.4174,21.0,5,Future Ready Farm,1.0,0.88,0.96,0.88,0.92,0.84,0.92,0.6,0.6,0.1139,0.1287,0.3192,1.5609,19.4391,0.2495,0,Low Risk
c2d92820-ed1b-50da-94d2-43e25735ccc5,Lamu Vegetables Farm #0371,Coastal Lowlands,Vegetables,8.3,2.23,10.8,3,Structured Farm,0.2,0.44,0.44,0.64,0.56,0.4,0.52,0.4,0.2,0.1229,0.5287,0.3072,3.4665,7.3335,0.4327,2,High Risk
f15fdca7-0c21-550d-9017-fff69a882e10,Kitui Pigeon Peas Farm #0372,Eastern Semi-Arid,Pigeon Peas,2.46,1.2413,5.16,2,Emerging Agribusiness,0.04,0.28,0.28,0.52,0.2,0.2,0.16,0.04,0.04,0.1441,0.6382,0.4756,-0.2022,5.3622,0.6258,2,High Risk
8e0a05c9-6faf-51d2-8e48-afc21b6d197e,Kwale Coconut Farm #0373,Coastal Lowlands,Coconut,1.03,0.708,5.88,2,Emerging Agribusiness,0.04,0.24,0.2,0.72,0.28,0.2,0.24,0.04,0.04,0.1984,0.4563,0.454,-0.3016,6.1816,0.5865,2,High Risk
9bb323b5-334b-5c5b-acb7-1d96755c0c03,Murang'a Dairy Farm #0374,Central Highlands,Dairy,5.32,1.8437,5.52,2,Emerging Agribusiness,0.32,0.08,0.2,0.52,0.08,0.24,0.24,0.16,0.08,0.1338,0.2658,0.2418,1.9892,3.5308,0.5843,2,High Risk
58ee1c25-e8ce-592e-8078-7e41c27d0e8a,Nandi Dairy Farm #0375,Rift Valley,Dairy,1.64,0.9708,5.4,2,Emerging Agribusiness,0.2,0.2,0.16,0.6,0.16,0.24,0.2,0.04,0.04,0.1522,0.3968,0.3348,0.5162,4.8838,0.5717,2,High Risk
2fd6af9b-5884-56e8-96b7-0e74738a7c37,Nandi Tea Farm #0376,Rift Valley,Tea,3.03,1.3938,6.12,2,Emerging Agribusiness,0.28,0.2,0.36,0.56,0.16,0.36,0.12,0.0,0.0,0.1624,0.2921,0.4356,1.3758,4.7442,0.6216,2,High Risk
b3820143-6e4b-51c9-bbd3-d305d33e7a91,Lamu Cashew Farm #0377,Coastal Lowlands,Cashew,14.18,2.72,19.8,4,Investment Ready Farm,0.84,0.92,0.92,0.8,0.8,0.68,0.92,0.72,0.68,0.087,0.5175,0.4371,4.3717,15.4283,0.3135,0,Low Risk
b0ec08b5-a515-55d3-9f0c-cc62b912a0b6,Lamu Vegetables Farm #0378,Coastal Lowlands,Vegetables,2.68,1.3029,5.04,2,Emerging Agribusiness,0.2,0.16,0.2,0.52,0.16,0.16,0.16,0.12,0.12,0.1196,0.5344,0.3959,1.146,3.894,0.6393,2,High Risk
4739748f-9aed-52e4-8608-0842a0587358,Kitui Mangoes Farm #0379,Eastern Semi-Arid,Mangoes,4.12,1.6332,5.64,2,Emerging Agribusiness,0.08,0.24,0.24,0.6,0.32,0.28,0.08,0.04,0.04,0.169,0.721,0.4173,1.4624,4.1776,0.6269,2,High Risk
17cae109-cdb4-5c16-83b9-794aecd4fd8a,Taita Taveta Cashew Farm #0380,Coastal Lowlands,Cashew,5.92,1.9344,12.84,3,Structured Farm,0.56,0.4,0.64,0.68,0.4,0.64,0.52,0.44,0.4,0.1057,0.565,0.268,3.8677,8.9723,0.4006,1,Medium Risk
87804444-0a3d-54cd-87f7-014f78ebd963,Makueni Cowpeas Farm #0381,Eastern Semi-Arid,Cowpeas,1.5,0.9163,11.16,3,Structured Farm,0.32,0.52,0.56,0.56,0.44,0.48,0.52,0.32,0.32,0.0915,0.8838,0.5253,1.9822,9.1778,0.6481,2,High Risk
886a734c-f512-5699-b13c-5df0adb01cd8,Vihiga Horticulture Farm #0382,Western Kenya,Horticulture,39.81,3.7089,18.84,4,Investment Ready Farm,0.8,0.6,0.88,0.68,0.72,0.96,0.76,0.88,0.6,0.1112,0.5861,0.3053,2.4058,16.4342,0.4021,1,Medium Risk
4a226ee6-fc06-5ea1-b0c9-130bcbda31a7,Nakuru Maize Farm #0383,Rift Valley,Maize,5.15,1.8165,12.0,3,Structured Farm,0.36,0.6,0.64,0.64,0.4,0.36,0.68,0.32,0.32,0.1428,0.4468,0.2042,1.4037,10.5963,0.533,1,Medium Risk
66e40756-5416-50fb-bdd5-8c1ea2f061cd,Makueni Green Grams Farm #0384,Eastern Semi-Arid,Green Grams,1.87,1.0543,5.16,2,Emerging Agribusiness,0.08,0.32,0.28,0.44,0.04,0.28,0.28,0.0,0.0,0.1455,0.6497,0.5651,-1.3788,6.5388,0.7226,2,High Risk
b3c86a7b-c8e3-5581-93b3-435b4c2d9837,Machakos Mangoes Farm #0385,Eastern Semi-Arid,Mangoes,0.57,0.4511,4.56,5,Future Ready Farm,0.2,0.16,0.08,0.6,0.16,0.16,0.08,0.08,0.08,0.1609,0.5999,0.4207,0.2882,4.2718,0.6318,2,High Risk
ecb4de5f-a410-5203-a0c8-a0cb12ab01a8,Siaya Maize Farm #0386,Western Kenya,Maize,40.84,3.7339,20.52,5,Future Ready Farm,0.88,0.8,0.92,0.84,0.88,0.8,0.88,0.84,0.8,0.0397,0.43,0.3237,2.0911,18.4289,0.1537,0,Low Risk
3c599d82-23b7-5b0d-bb41-00a6156d09c8,Kiambu Coffee Farm #0387,Central Highlands,Coffee,1.5,0.9163,11.52,3,Structured Farm,0.44,0.36,0.56,0.64,0.48,0.52,0.52,0.32,0.32,0.098,0.1486,0.3495,4.031,7.489,0.3876,1,Medium Risk
372dd3ea-fa00-5e54-8fe8-e080204a2347,Nandi Potatoes Farm #0388,Rift Valley,Potatoes,27.78,3.3597,19.68,4,Investment Ready Farm,0.72,0.8,0.88,0.76,0.88,0.8,0.92,0.8,0.72,0.0632,0.2402,0.3551,3.6609,16.0191,0.2423,0,Low Risk
131a8bcf-527f-5572-8f9b-74c04d64860c,Nakuru Tea Farm #0389,Rift Valley,Tea,2.9,1.361,6.12,2,Emerging Agribusiness,0.16,0.24,0.24,0.72,0.08,0.32,0.16,0.12,0.08,0.1897,0.3361,0.3315,-1.3355,7.4555,0.5944,2,High Risk
492a936a-e495-5d30-bf3a-058dec2e713d,Vihiga Maize Farm #0390,Western Kenya,Maize,41.4,3.7471,18.6,4,Investment Ready Farm,0.84,0.64,0.76,0.72,0.8,0.76,0.88,0.8,0.64,0.0691,0.2648,0.3887,4.319,14.281,0.1848,0,Low Risk
42a03eca-9f36-59b7-8c15-9dbb8efbc1f9,Tharaka Nithi Livestock Farm #0391,Eastern Semi-Arid,Livestock,1.5,0.9163,12.6,3,Structured Farm,0.52,0.4,0.68,0.72,0.48,0.6,0.4,0.4,0.4,0.1207,0.9232,0.5772,3.3305,9.2695,0.5765,1,Medium Risk
f758350e-15e8-5380-a935-ba46e1532412,Kirinyaga Tea Farm #0392,Central Highlands,Tea,2.74,1.3191,5.76,2,Emerging Agribusiness,0.24,0.12,0.2,0.52,0.16,0.4,0.16,0.12,0.12,0.1356,0.2021,0.4839,1.9812,3.7788,0.6605,2,High Risk
0bb175e9-1a93-5522-abdb-2aa10e7c7b38,Nakuru Dairy Farm #0393,Rift Valley,Dairy,7.81,2.1759,12.12,3,Structured Farm,0.56,0.56,0.64,0.6,0.4,0.64,0.36,0.28,0.28,0.1295,0.4652,0.1959,3.4234,8.6966,0.4291,1,Medium Risk
74581549-8a60-58ff-a087-1d5571eae895,Siaya Sugarcane Farm #0394,Western Kenya,Sugarcane,6.66,2.036,11.88,3,Structured Farm,0.4,0.4,0.68,0.68,0.4,0.4,0.52,0.48,0.4,0.1148,0.2141,0.4938,1.0398,10.8402,0.3965,1,Medium Risk
b0b47111-a759-54b7-a1d1-910fd1d7c456,Trans Nzoia Dairy Farm #0395,Rift Valley,Dairy,2.76,1.3244,4.92,5,Future Ready Farm,0.16,0.2,0.16,0.64,0.2,0.16,0.08,0.04,0.04,0.1726,0.2807,0.322,1.1608,3.7592,0.6535,2,High Risk
e950a381-a655-5cad-ac9b-f60986bbfede,Trans Nzoia Dairy Farm #0396,Rift Valley,Dairy,2.57,1.2726,5.28,2,Emerging Agribusiness,0.16,0.12,0.28,0.52,0.12,0.36,0.08,0.12,0.08,0.1442,0.4943,0.399,0.6903,4.5897,0.6301,2,High Risk
1e076579-e527-56f6-b820-c1a1b690dd24,Uasin Gishu Horticulture Farm #0397,Rift Valley,Horticulture,9.76,2.3758,11.4,3,Structured Farm,0.36,0.4,0.52,0.56,0.48,0.64,0.48,0.36,0.36,0.0926,0.2947,0.3485,2.0937,9.3063,0.4341,1,Medium Risk
2654c28d-80c4-57aa-b7fd-92601e4125d5,Bungoma Maize Farm #0398,Western Kenya,Maize,3.03,1.3938,5.04,2,Emerging Agribusiness,0.28,0.2,0.24,0.48,0.08,0.28,0.08,0.04,0.04,0.1353,0.1458,0.4783,-0.7289,5.7689,0.6485,2,High Risk
b994c990-b5f1-56f1-b1f7-638b690bd0dd,Nyeri Dairy Farm #0399,Central Highlands,Dairy,3.37,1.4748,6.0,2,Emerging Agribusiness,0.24,0.2,0.24,0.6,0.24,0.32,0.16,0.0,0.0,0.1584,0.5153,0.101,1.0503,4.9497,0.5517,2,High Risk
dcb93bfd-c07d-58fe-9f0c-996bca9cfca4,Vihiga Poultry Farm #0400,Western Kenya,Poultry,1.76,1.0152,4.68,5,Future Ready Farm,0.2,0.32,0.12,0.36,0.12,0.2,0.16,0.08,0.08,0.0926,0.2585,0.5096,-1.3838,6.0638,0.675,2,High Risk
bd245278-d02e-512f-9b44-981ca6db4b00,Tharaka Nithi Sorghum Farm #0401,Eastern Semi-Arid,Sorghum,3.26,1.4493,5.64,2,Emerging Agribusiness,0.24,0.28,0.28,0.4,0.2,0.24,0.2,0.04,0.04,0.0947,0.7523,0.3229,-1.4703,7.1103,0.7115,2,High Risk
25a218cd-c6ab-58e5-95a8-d9cade8867ec,Taita Taveta Coconut Farm #0402,Coastal Lowlands,Coconut,16.42,2.8576,19.2,4,Investment Ready Farm,0.88,0.56,0.88,0.68,0.92,0.8,0.92,0.76,0.56,0.12,0.4585,0.3012,3.1675,16.0325,0.3328,0,Low Risk
c6b98d93-4d2f-57e3-bbb6-01f7ad05e9fa,Makueni Pigeon Peas Farm #0403,Eastern Semi-Arid,Pigeon Peas,3.98,1.6054,12.36,3,Structured Farm,0.32,0.44,0.52,0.72,0.52,0.56,0.6,0.44,0.32,0.1121,0.4983,0.5181,1.0487,11.3113,0.5436,1,Medium Risk
2317f013-49a8-50e1-9a35-e1a9e815bb70,Bomet Maize Farm #0404,Rift Valley,Maize,3.06,1.4012,6.12,2,Emerging Agribusiness,0.2,0.16,0.2,0.64,0.24,0.28,0.24,0.08,0.08,0.1561,0.2124,0.2996,-0.2577,6.3777,0.5198,2,High Risk
fd354a20-d69f-52d3-b641-d2c6b0c04c16,Lamu Coconut Farm #0405,Coastal Lowlands,Coconut,29.52,3.4184,20.04,5,Future Ready Farm,0.88,0.8,0.96,0.72,0.88,0.72,0.92,0.8,0.72,0.0835,0.5305,0.3668,2.702,17.338,0.3183,0,Low Risk
c0376419-ec74-50ba-ba84-f84e2934bd23,Uasin Gishu Wheat Farm #0406,Rift Valley,Wheat,5.0,1.7918,20.52,5,Future Ready Farm,0.96,0.76,0.84,0.92,0.84,0.8,0.96,0.76,0.76,0.0773,0.1562,0.4239,1.0396,19.4804,0.1128,0,Low Risk
665e64a7-52f1-5186-a759-783c8d3dd63f,Kisumu Sugarcane Farm #0407,Western Kenya,Sugarcane,2.44,1.2355,6.24,2,Emerging Agribusiness,0.24,0.2,0.28,0.84,0.2,0.16,0.08,0.08,0.08,0.2289,0.3471,0.4322,-0.1,6.34,0.6307,2,High Risk
b86e8992-56c9-53a5-82c5-c1e72ec4bdd4,Nyeri Dairy Farm #0408,Central Highlands,Dairy,11.69,2.5408,11.4,3,Structured Farm,0.56,0.44,0.56,0.52,0.36,0.64,0.36,0.36,0.36,0.1028,0.0797,0.3355,1.639,9.761,0.4746,1,Medium Risk
d6224d38-a293-5033-8d49-8624eeb98757,Murang'a Tea Farm #0409,Central Highlands,Tea,1.09,0.7372,5.52,2,Emerging Agribusiness,0.16,0.32,0.24,0.56,0.16,0.2,0.16,0.04,0.04,0.1453,0.193,0.425,1.6855,3.8345,0.519,2,High Risk
275987c3-df1d-544f-8a8f-cbea57168759,Uasin Gishu Tea Farm #0410,Rift Valley,Tea,17.53,2.9194,20.28,5,Future Ready Farm,0.84,0.76,0.96,0.72,0.88,0.88,0.92,0.8,0.72,0.076,0.1625,0.5513,4.5313,15.7487,0.2071,0,Low Risk
c5107e5e-e784-5233-a1a3-ea04ce8a6562,Murang'a Tea Farm #0411,Central Highlands,Tea,8.03,2.2006,11.16,3,Structured Farm,0.4,0.32,0.48,0.68,0.48,0.52,0.56,0.28,0.28,0.1216,0.2436,0.3328,2.0819,9.0781,0.4075,1,Medium Risk
